task_id_list	courier_id	score	willingness
T0024,T0028	C053	60.249000	0.012937
T0025,T0027	C029	38.427000	0.048281
T0005,T0013	C034	88.370000	0.196469
T0018,T0020	C048	38.733000	0.019563
T0023,T0025	C027	57.319000	0.102719
T0002,T0021	C041	78.945000	0.004000
T0015	C041	39.112000	0.225438
T0006,T0016	C003	41.572000	0.096656
T0023,T0028	C002	79.622000	0.149844
T0005,T0013	C038	29.394000	0.039000
T0022,T0028	C005	39.657000	0.065219
T0020,T0024	C050	65.551000	0.223375
T0010,T0023	C005	59.463000	0.120031
T0016,T0020	C026	36.937000	0.193938
T0023	C026	41.410000	0.223000
T0008,T0027	C006	82.158000	0.107563
T0018,T0029	C048	69.265000	0.062469
T0005	C037	29.478000	0.155375
T0020	C020	16.188000	0.088125
T0007,T0019	C040	77.812000	0.119594
T0000,T0010	C048	61.906000	0.057000
T0016,T0018	C015	81.378000	0.113344
T0020,T0021	C039	76.783000	0.008500
T0009,T0015	C050	41.594000	0.021406
T0018,T0026	C050	38.282000	0.016688
T0006,T0020	C055	30.846000	0.121344
T0000,T0026	C019	70.163000	0.025125
T0017,T0020	C012	55.412000	0.004656
T0026,T0029	C002	66.276000	0.158406
T0000,T0027	C037	62.111000	0.142187
T0022,T0024	C010	88.723000	0.050906
T0000,T0025	C001	65.341000	0.074000
T0006,T0022	C039	41.392000	0.026156
T0001,T0006	C024	78.210000	0.120219
T0008,T0016	C022	84.182000	0.052094
T0000,T0021	C035	36.491000	0.050219
T0000,T0008	C003	40.723000	0.158594
T0023,T0027	C032	71.682000	0.058937
T0021,T0024	C057	48.680000	0.190625
T0013,T0016	C004	46.598000	0.176531
T0008,T0013	C014	71.352000	0.075375
T0016,T0027	C059	47.458000	0.203531
T0002,T0026	C049	48.725000	0.034094
T0016,T0026	C036	47.610000	0.061375
T0019,T0028	C031	53.213000	0.032375
T0004,T0017	C021	68.457000	0.128531
T0004	C015	20.113000	0.034438
T0010,T0015	C049	24.317000	0.012531
T0004,T0017	C014	43.991000	0.020719
T0009,T0028	C047	87.082000	0.181000
T0020,T0025	C046	39.000000	0.062094
T0009,T0010	C005	54.676000	0.048625
T0008,T0029	C056	66.127000	0.097562
T0005,T0006	C020	48.617000	0.042875
T0002,T0003	C030	66.228000	0.034344
T0028,T0029	C036	72.141000	0.003125
T0001,T0002	C017	36.106000	0.053219
T0012	C030	15.153000	0.183031
T0009,T0019	C044	82.089000	0.160687
T0008	C001	12.078000	0.282906
T0021	C012	40.066000	0.230219
T0006	C031	44.865000	0.239063
T0013,T0029	C020	75.785000	0.012625
T0021	C059	19.687000	0.141437
T0011,T0013	C008	44.135000	0.092375
T0008,T0022	C041	61.016000	0.053937
T0017,T0021	C011	43.090000	0.076375
T0013,T0014	C043	74.678000	0.060375
T0002,T0028	C059	58.625000	0.153781
T0010,T0012	C035	51.181000	0.088375
T0010,T0023	C054	48.692000	0.065594
T0007,T0010	C022	25.964000	0.084687
T0020,T0029	C013	42.121000	0.040750
T0010,T0011	C000	46.258000	0.156562
T0003,T0014	C031	36.352000	0.160875
T0006,T0026	C039	36.847000	0.061656
T0003,T0016	C059	69.879000	0.051563
T0017,T0022	C034	41.421000	0.078219
T0028	C012	24.672000	0.115000
T0000,T0025	C009	24.997000	0.156219
T0024,T0026	C036	56.426000	0.063250
T0012,T0014	C056	52.769000	0.013125
T0002,T0017	C017	44.935000	0.093719
T0018,T0020	C045	58.998000	0.234750
T0007,T0013	C026	79.436000	0.031250
T0005,T0016	C006	84.435000	0.023500
T0000,T0012	C005	59.559000	0.111125
T0010,T0025	C020	62.351000	0.025469
T0018,T0025	C043	29.028000	0.036344
T0001,T0018	C003	54.107000	0.053250
T0010,T0018	C026	48.426000	0.170375
T0023,T0026	C040	76.748000	0.011656
T0000,T0006	C042	69.411000	0.110563
T0001,T0023	C012	55.342000	0.199562
T0002,T0003	C039	100.000000	0.061437
T0001	C016	28.192000	0.286938
T0021,T0028	C048	78.136000	0.200219
T0012	C022	16.094000	0.243188
T0002,T0016	C002	53.931000	0.106500
T0005,T0008	C055	49.366000	0.041500
T0001,T0009	C013	58.873000	0.198813
T0009,T0022	C014	67.240000	0.169656
T0026,T0028	C045	66.342000	0.051406
T0006,T0022	C000	66.065000	0.055406
T0014,T0026	C042	64.172000	0.152219
T0022,T0027	C005	40.518000	0.184594
T0011,T0019	C008	32.481000	0.141781
T0022,T0028	C059	45.513000	0.163969
T0002,T0009	C005	55.790000	0.014313
T0014,T0028	C003	53.734000	0.056375
T0001,T0005	C018	85.727000	0.173344
T0001,T0016	C044	68.557000	0.003125
T0011,T0014	C033	51.202000	0.103000
T0020	C023	43.060000	0.076063
T0022	C033	11.968000	0.109969
T0005,T0024	C054	55.845000	0.143250
T0012,T0022	C028	64.543000	0.131969
T0010,T0027	C038	59.848000	0.070719
T0017,T0018	C008	31.066000	0.060313
T0018	C026	25.727000	0.259437
T0003,T0006	C000	74.177000	0.016281
T0000,T0004	C013	92.338000	0.027375
T0004,T0017	C039	71.185000	0.100375
T0007,T0026	C015	66.812000	0.126906
T0010,T0025	C034	82.569000	0.154906
T0026,T0029	C058	59.607000	0.006188
T0001,T0025	C047	64.534000	0.127344
T0005,T0011	C026	57.488000	0.087469
T0002,T0010	C034	69.952000	0.107906
T0006,T0019	C046	41.351000	0.112750
T0001,T0029	C032	77.312000	0.038281
T0002,T0017	C051	78.077000	0.093094
T0006,T0019	C039	68.400000	0.026156
T0003,T0005	C006	92.986000	0.005719
T0020,T0028	C012	49.307000	0.048563
T0016,T0025	C026	39.570000	0.174500
T0001,T0024	C051	63.624000	0.155062
T0005,T0013	C008	68.455000	0.036844
T0022,T0026	C037	79.263000	0.009687
T0008,T0019	C019	40.435000	0.026406
T0009,T0021	C010	52.284000	0.114969
T0011,T0013	C016	73.527000	0.028875
T0020,T0025	C008	49.758000	0.039688
T0025	C001	39.528000	0.119312
T0000,T0002	C055	58.046000	0.120188
T0005,T0007	C025	21.936000	0.152156
T0001,T0006	C020	65.896000	0.003125
T0008,T0014	C022	52.791000	0.052188
T0006,T0025	C045	59.655000	0.068312
T0014	C015	25.695000	0.274969
T0016,T0018	C007	69.596000	0.085094
T0002,T0011	C006	76.399000	0.066156
T0015,T0025	C035	77.876000	0.054469
T0000	C053	26.561000	0.284562
T0005,T0019	C017	32.145000	0.076781
T0018,T0027	C043	49.618000	0.012719
T0019	C015	39.994000	0.067781
T0016,T0018	C038	67.515000	0.018250
T0019,T0028	C047	52.542000	0.033188
T0008,T0024	C009	43.801000	0.166125
T0005,T0029	C050	40.485000	0.108875
T0016,T0017	C036	58.305000	0.041438
T0024,T0027	C008	53.563000	0.045312
T0024	C018	22.013000	0.250281
T0024,T0026	C008	60.360000	0.102938
T0003,T0019	C026	75.489000	0.017781
T0025,T0029	C034	65.033000	0.202000
T0002	C008	34.919000	0.154281
T0018,T0029	C032	57.040000	0.114125
T0000,T0024	C003	66.418000	0.203406
T0016,T0027	C001	76.310000	0.047156
T0004,T0029	C055	70.650000	0.025594
T0024	C019	12.292000	0.101688
T0025	C055	49.968000	0.288875
T0003,T0026	C001	30.474000	0.081937
T0007,T0022	C043	57.490000	0.015938
T0003,T0008	C044	50.640000	0.018125
T0000,T0025	C048	84.882000	0.096062
T0007,T0024	C015	69.997000	0.086813
T0003,T0027	C024	60.682000	0.168375
T0003	C041	24.707000	0.071938
T0011,T0025	C045	62.207000	0.256031
T0006,T0011	C004	34.241000	0.030625
T0012,T0016	C025	63.620000	0.113750
T0004,T0022	C010	68.563000	0.032219
T0015,T0028	C014	50.163000	0.131938
T0010,T0012	C048	81.518000	0.062188
T0005,T0007	C026	66.418000	0.036250
T0001,T0003	C013	44.609000	0.101781
T0005,T0022	C042	46.311000	0.025438
T0018,T0029	C000	52.399000	0.048344
T0009,T0022	C053	36.383000	0.177750
T0014,T0028	C050	69.444000	0.075688
T0001,T0007	C007	30.652000	0.136688
T0001,T0009	C020	82.328000	0.037656
T0024,T0026	C016	23.157000	0.043938
T0008,T0028	C048	87.539000	0.062125
T0029	C035	18.010000	0.050969
T0005,T0006	C041	91.393000	0.042813
T0014,T0026	C034	64.132000	0.104000
T0022,T0028	C037	67.498000	0.005031
T0011,T0012	C008	55.643000	0.119531
T0012,T0015	C033	41.837000	0.036563
T0023,T0029	C038	37.426000	0.019813
T0019,T0029	C036	93.677000	0.003125
T0007,T0019	C010	42.038000	0.053750
T0003	C026	36.672000	0.040437
T0002,T0019	C030	62.203000	0.019125
T0022,T0024	C002	44.943000	0.030250
T0006,T0027	C028	80.367000	0.090188
T0014,T0026	C028	42.774000	0.067656
T0005,T0022	C020	48.882000	0.047344
T0011,T0023	C002	52.714000	0.089062
T0017,T0025	C049	71.106000	0.068187
T0013,T0016	C036	85.917000	0.043625
T0015,T0019	C021	84.977000	0.038719
T0001,T0017	C039	48.122000	0.083156
T0013,T0020	C014	61.346000	0.101187
T0004	C057	13.853000	0.176594
T0009,T0016	C034	48.193000	0.235406
T0006,T0013	C036	86.942000	0.087438
T0003,T0028	C057	53.939000	0.210969
T0006,T0026	C038	78.911000	0.229250
T0013,T0014	C032	100.000000	0.019688
T0017,T0021	C023	100.000000	0.154750
T0020,T0027	C041	54.898000	0.172781
T0025	C035	39.305000	0.097406
T0016,T0029	C006	85.207000	0.247188
T0008,T0028	C050	66.126000	0.068594
T0022	C006	16.184000	0.233031
T0006,T0029	C056	63.537000	0.053719
T0007,T0024	C020	87.885000	0.057813
T0015,T0026	C043	40.577000	0.078469
T0018,T0028	C006	42.400000	0.034344
T0012,T0022	C050	83.124000	0.091250
T0022,T0024	C024	46.274000	0.049000
T0010,T0023	C001	39.876000	0.087500
T0012,T0021	C043	36.411000	0.049500
T0011,T0014	C043	67.428000	0.204594
T0000,T0006	C044	37.197000	0.174125
T0012,T0028	C018	67.133000	0.083031
T0000,T0013	C024	24.904000	0.281906
T0008,T0024	C056	52.046000	0.067375
T0009,T0018	C039	42.297000	0.091375
T0024,T0026	C041	54.322000	0.025313
T0011,T0029	C022	51.375000	0.046625
T0011,T0029	C010	32.459000	0.139031
T0006	C026	23.953000	0.110375
T0016,T0021	C048	71.206000	0.193062
T0021,T0025	C043	27.927000	0.071906
T0009,T0011	C042	71.080000	0.222500
T0001,T0009	C024	41.995000	0.069969
T0007,T0022	C029	52.006000	0.027688
T0001,T0027	C059	29.732000	0.185000
T0000,T0008	C002	31.491000	0.056750
T0019,T0020	C029	53.594000	0.109563
T0005,T0014	C046	45.075000	0.013531
T0014,T0021	C028	63.803000	0.084406
T0009,T0027	C027	75.415000	0.236406
T0011,T0020	C009	37.377000	0.280781
T0005,T0020	C007	44.844000	0.138969
T0009,T0015	C048	34.966000	0.042875
T0005,T0020	C003	35.362000	0.061344
T0012	C055	32.187000	0.214188
T0009	C028	44.071000	0.084187
T0008,T0012	C002	27.976000	0.062875
T0012,T0020	C018	68.736000	0.071438
T0027	C059	16.349000	0.217656
T0010	C022	12.445000	0.081281
T0006,T0023	C055	32.760000	0.104969
T0018,T0024	C045	52.975000	0.190406
T0007,T0017	C048	44.394000	0.041781
T0012,T0017	C057	64.952000	0.041094
T0011,T0018	C047	41.107000	0.039156
T0015,T0025	C007	35.095000	0.005594
T0004,T0025	C019	72.319000	0.066156
T0011,T0020	C004	41.843000	0.029469
T0014,T0025	C014	66.192000	0.061281
T0004,T0008	C032	59.127000	0.049781
T0008,T0019	C025	39.076000	0.037250
T0016,T0019	C040	79.257000	0.128594
T0017,T0029	C030	53.651000	0.035313
T0000,T0013	C020	46.703000	0.049812
T0012,T0015	C050	75.737000	0.037656
T0015,T0026	C006	51.084000	0.172406
T0014,T0019	C059	63.848000	0.064219
T0001,T0027	C031	45.496000	0.062250
T0012,T0021	C057	62.317000	0.190844
T0029	C054	22.494000	0.169031
T0000,T0022	C018	62.585000	0.066531
T0002	C053	29.612000	0.201344
T0013,T0019	C045	76.097000	0.037812
T0005,T0025	C047	68.059000	0.112563
T0003,T0020	C016	82.905000	0.227063
T0004,T0015	C059	79.335000	0.035906
T0018,T0024	C035	55.068000	0.057313
T0009,T0024	C005	56.806000	0.024094
T0010,T0019	C008	20.622000	0.093813
T0003,T0014	C002	48.647000	0.014125
T0005,T0010	C019	87.435000	0.091625
T0006,T0023	C059	58.703000	0.101031
T0017,T0027	C016	66.611000	0.138750
T0002,T0015	C057	44.855000	0.014906
T0009,T0024	C054	71.379000	0.096094
T0021,T0022	C038	53.032000	0.068875
T0013,T0023	C057	81.994000	0.069375
T0000,T0011	C023	49.239000	0.172844
T0004,T0019	C032	93.339000	0.042500
T0011,T0018	C050	44.131000	0.017563
T0000,T0011	C012	59.448000	0.059531
T0001,T0006	C034	45.311000	0.206219
T0003,T0014	C022	37.660000	0.037281
T0022,T0026	C008	29.261000	0.112594
T0016,T0023	C008	39.028000	0.015437
T0029	C042	45.099000	0.163656
T0001,T0024	C047	62.218000	0.011000
T0012,T0017	C052	74.532000	0.108375
T0014,T0025	C025	38.238000	0.019281
T0018	C053	13.820000	0.053000
T0000,T0024	C014	66.513000	0.153531
T0006,T0020	C053	48.537000	0.036344
T0018,T0026	C044	56.084000	0.084219
T0003,T0015	C057	74.181000	0.054437
T0000,T0002	C054	72.402000	0.051594
T0016,T0020	C011	51.518000	0.082219
T0004,T0016	C029	73.658000	0.195969
T0011,T0013	C059	72.552000	0.078062
T0007,T0023	C003	80.205000	0.231500
T0017,T0023	C042	72.292000	0.050031
T0000,T0011	C008	48.940000	0.211125
T0006,T0027	C058	53.780000	0.061344
T0011,T0017	C045	35.105000	0.192031
T0009,T0017	C046	75.926000	0.057188
T0025,T0028	C020	66.211000	0.081000
T0010	C006	24.321000	0.194938
T0025,T0026	C003	73.289000	0.199594
T0002,T0028	C055	50.842000	0.224969
T0001,T0014	C038	40.130000	0.081969
T0005,T0010	C006	81.106000	0.034656
T0004,T0013	C048	33.924000	0.142813
T0002,T0013	C045	100.000000	0.062937
T0005	C016	31.765000	0.047594
T0000,T0019	C054	82.921000	0.110281
T0011,T0014	C055	62.480000	0.078062
T0001,T0009	C031	43.707000	0.072656
T0015,T0016	C008	53.813000	0.028813
T0004,T0011	C016	55.016000	0.008969
T0014	C003	27.469000	0.129000
T0006,T0011	C010	32.391000	0.133344
T0008,T0014	C029	54.768000	0.034156
T0010,T0013	C056	74.585000	0.073719
T0029	C001	48.687000	0.269906
T0004,T0005	C008	82.114000	0.086375
T0002,T0025	C015	53.477000	0.167594
T0017,T0024	C034	28.088000	0.089844
T0009,T0020	C000	100.000000	0.033781
T0002,T0015	C008	66.770000	0.139406
T0008,T0028	C008	56.466000	0.072844
T0014,T0029	C046	42.234000	0.019437
T0005,T0025	C021	63.712000	0.044437
T0016,T0028	C039	54.202000	0.058344
T0014,T0015	C033	56.126000	0.064938
T0003,T0004	C035	33.468000	0.072125
T0011,T0028	C008	40.533000	0.208937
T0023,T0028	C000	75.294000	0.073656
T0029	C058	25.731000	0.076719
T0011,T0016	C022	59.937000	0.017250
T0001,T0029	C018	72.642000	0.057250
T0005,T0014	C033	57.804000	0.069937
T0007,T0019	C036	74.658000	0.044969
T0008,T0012	C042	76.196000	0.138437
T0027,T0029	C014	32.544000	0.083469
T0006,T0007	C021	59.050000	0.030094
T0013,T0029	C032	76.619000	0.008469
T0024	C011	39.046000	0.118156
T0011,T0019	C022	37.550000	0.011250
T0015,T0018	C059	70.333000	0.224281
T0007,T0023	C059	43.935000	0.099094
T0011,T0022	C054	76.003000	0.115844
T0001,T0008	C012	52.001000	0.115875
T0008,T0012	C046	56.645000	0.249969
T0015,T0020	C017	76.964000	0.134000
T0008,T0021	C019	39.215000	0.011562
T0005	C008	37.014000	0.113531
T0002,T0023	C012	68.695000	0.183781
T0001,T0019	C049	76.044000	0.148094
T0001,T0015	C027	51.670000	0.099750
T0002,T0025	C020	63.446000	0.066719
T0004,T0012	C050	100.000000	0.138719
T0006,T0014	C047	21.531000	0.146469
T0022,T0024	C015	60.831000	0.079719
T0010,T0020	C005	42.748000	0.026781
T0002,T0018	C051	82.599000	0.148187
T0010,T0016	C015	60.296000	0.057563
T0002,T0024	C013	64.077000	0.129938
T0001,T0027	C008	73.612000	0.144594
T0015,T0018	C039	25.337000	0.077781
T0014,T0026	C004	50.470000	0.075969
T0003,T0008	C011	64.646000	0.124219
T0012,T0028	C046	44.522000	0.230406
T0022,T0024	C008	50.111000	0.056594
T0008,T0025	C049	64.093000	0.160875
T0016,T0027	C056	76.950000	0.101906
T0018,T0020	C058	65.917000	0.078875
T0007,T0027	C054	85.416000	0.080000
T0009,T0025	C057	46.386000	0.040781
T0008,T0021	C058	83.936000	0.022375
T0001,T0025	C058	72.945000	0.060938
T0008,T0025	C009	28.520000	0.097875
T0003,T0018	C019	39.895000	0.164938
T0021,T0024	C030	26.744000	0.068312
T0004,T0029	C043	61.233000	0.037531
T0003,T0021	C039	79.656000	0.026156
T0019	C051	20.390000	0.169906
T0019,T0024	C000	84.323000	0.252062
T0027,T0028	C037	52.513000	0.037312
T0016,T0021	C043	30.827000	0.072656
T0016,T0021	C038	78.718000	0.071844
T0002,T0029	C000	42.053000	0.101813
T0017,T0019	C059	70.870000	0.029906
T0013	C019	38.494000	0.246750
T0012,T0021	C036	74.459000	0.042125
T0000,T0024	C020	74.892000	0.050031
T0003,T0018	C055	18.510000	0.056094
T0000	C032	33.963000	0.089438
T0017,T0029	C005	94.365000	0.030844
T0006,T0029	C011	47.359000	0.057750
T0009,T0018	C008	30.599000	0.032906
T0007	C038	34.707000	0.103813
T0024	C055	28.261000	0.597935
T0000,T0014	C025	61.591000	0.036125
T0019,T0029	C005	95.689000	0.123719
T0011	C008	20.833000	0.238437
T0002,T0021	C045	77.880000	0.023500
T0005,T0025	C002	61.208000	0.071844
T0008,T0018	C055	62.617000	0.010531
T0016,T0024	C009	44.267000	0.100125
T0015	C022	48.102000	0.206406
T0014	C051	45.714000	0.080656
T0016,T0020	C002	62.468000	0.032813
T0017,T0028	C037	57.422000	0.036062
T0009,T0012	C054	66.754000	0.039406
T0018,T0029	C034	71.598000	0.045563
T0017,T0029	C054	30.987000	0.013469
T0003,T0022	C036	54.518000	0.166656
T0010,T0023	C021	96.097000	0.003125
T0004,T0024	C014	56.185000	0.120281
T0002,T0006	C010	46.967000	0.113656
T0002,T0025	C032	80.735000	0.055438
T0000,T0029	C021	36.051000	0.192000
T0013	C005	28.539000	0.163750
T0011,T0015	C023	64.715000	0.080687
T0003,T0024	C028	35.841000	0.073188
T0028,T0029	C046	42.517000	0.030562
T0009,T0022	C004	52.340000	0.033031
T0000,T0015	C042	71.803000	0.122031
T0004,T0011	C029	60.804000	0.055281
T0013,T0026	C019	82.493000	0.085406
T0022,T0028	C041	40.478000	0.220188
T0007,T0029	C028	49.582000	0.195531
T0011,T0017	C049	49.151000	0.047688
T0004,T0005	C024	45.433000	0.031219
T0017,T0025	C008	59.520000	0.165563
T0004,T0017	C004	40.077000	0.047000
T0005,T0015	C022	84.411000	0.160094
T0001,T0007	C036	84.710000	0.145969
T0011,T0027	C007	42.676000	0.075094
T0016,T0017	C006	99.009000	0.048781
T0004,T0009	C000	84.526000	0.026656
T0006,T0009	C030	56.945000	0.087875
T0017,T0024	C028	55.990000	0.065812
T0015,T0018	C034	67.301000	0.028219
T0022,T0028	C012	47.720000	0.097750
T0014,T0027	C007	50.495000	0.107188
T0003,T0014	C020	53.418000	0.066219
T0028	C010	19.297000	0.240313
T0002,T0025	C034	82.728000	0.116437
T0001,T0015	C002	53.287000	0.011187
T0024	C000	41.284000	0.272937
T0009,T0026	C007	43.467000	0.015531
T0011	C018	16.735000	0.259219
T0004,T0006	C030	45.239000	0.088188
T0007,T0026	C049	100.000000	0.027594
T0001,T0026	C009	37.229000	0.019813
T0007,T0019	C039	80.668000	0.027375
T0000	C030	25.176000	0.094812
T0004,T0019	C041	46.857000	0.236594
T0002,T0006	C051	40.030000	0.052031
T0010,T0016	C006	66.502000	0.189531
T0006,T0007	C028	74.621000	0.152531
T0002	C058	25.699000	0.251625
T0004,T0027	C025	75.805000	0.115187
T0003,T0012	C037	70.471000	0.083187
T0006,T0024	C001	63.765000	0.003125
T0019,T0022	C045	36.792000	0.037000
T0021,T0023	C015	46.663000	0.087844
T0009,T0021	C035	59.463000	0.045937
T0015,T0024	C014	72.785000	0.135156
T0001	C033	22.085000	0.065062
T0003,T0007	C048	57.101000	0.063625
T0005,T0029	C010	31.262000	0.100469
T0006,T0024	C003	68.870000	0.105063
T0009,T0015	C042	53.674000	0.164344
T0007,T0009	C043	68.234000	0.026312
T0027,T0028	C036	86.390000	0.024844
T0019,T0029	C056	58.564000	0.080687
T0021,T0025	C046	60.609000	0.073313
T0019,T0021	C051	38.747000	0.058250
T0001,T0020	C019	100.000000	0.090875
T0015,T0021	C055	48.383000	0.109594
T0014,T0020	C005	59.721000	0.025813
T0007,T0011	C001	27.744000	0.145125
T0000,T0004	C054	65.221000	0.038094
T0008	C039	49.850000	0.285281
T0010,T0022	C048	68.040000	0.067000
T0003,T0021	C029	78.704000	0.095812
T0004,T0027	C038	39.252000	0.038625
T0008,T0014	C039	69.880000	0.209406
T0019,T0020	C032	76.520000	0.027094
T0001,T0027	C022	35.482000	0.014687
T0022,T0027	C044	45.611000	0.119625
T0002,T0009	C038	46.825000	0.003125
T0013,T0023	C036	66.976000	0.167687
T0011	C015	46.161000	0.225219
T0008,T0016	C002	30.179000	0.041625
T0017,T0024	C010	66.195000	0.057281
T0012,T0016	C041	48.939000	0.106406
T0009,T0011	C057	71.740000	0.061719
T0000,T0014	C029	62.133000	0.237688
T0003,T0014	C001	45.857000	0.105969
T0009,T0015	C036	73.476000	0.025625
T0008,T0014	C002	43.772000	0.015437
T0008,T0014	C031	54.035000	0.226531
T0000	C004	19.729000	0.286719
T0002,T0010	C007	63.385000	0.061531
T0023,T0026	C001	27.071000	0.046938
T0008,T0018	C042	73.647000	0.052625
T0001,T0023	C022	60.731000	0.079125
T0003,T0005	C026	48.214000	0.016750
T0017,T0029	C024	64.695000	0.065812
T0005	C010	13.832000	0.139250
T0003,T0022	C034	28.280000	0.028813
T0010,T0025	C003	59.715000	0.199031
T0006,T0021	C046	51.968000	0.086438
T0012,T0026	C051	49.321000	0.171781
T0020,T0022	C009	43.814000	0.119688
T0011,T0028	C037	50.988000	0.060250
T0021,T0029	C028	77.041000	0.107312
T0014,T0028	C041	95.460000	0.223875
T0008,T0023	C040	79.024000	0.028344
T0012,T0027	C058	60.680000	0.022719
T0011,T0012	C053	85.243000	0.003281
T0017,T0028	C050	100.000000	0.072063
T0009,T0029	C043	48.015000	0.039656
T0011,T0029	C053	67.978000	0.033438
T0002,T0027	C026	69.541000	0.137375
T0005	C053	22.231000	0.051469
T0002,T0010	C022	28.643000	0.070469
T0013,T0020	C011	42.636000	0.058344
T0010	C013	25.345000	0.242281
T0010	C059	29.415000	0.049812
T0002,T0003	C043	37.918000	0.013750
T0004,T0019	C015	56.058000	0.003125
T0001,T0017	C029	71.997000	0.038531
T0025	C047	34.225000	0.184500
T0000,T0008	C058	76.473000	0.099969
T0011,T0025	C041	55.187000	0.003125
T0016,T0025	C010	55.711000	0.003531
T0022,T0026	C020	35.573000	0.093281
T0000,T0019	C031	51.607000	0.026594
T0029	C005	43.489000	0.137500
T0012,T0014	C012	54.106000	0.098219
T0005,T0025	C015	70.766000	0.101031
T0006,T0015	C032	68.366000	0.149000
T0010,T0016	C008	27.635000	0.015000
T0019,T0023	C037	59.628000	0.050406
T0013,T0016	C057	90.868000	0.068656
T0005,T0026	C012	93.861000	0.003125
T0013,T0014	C024	34.533000	0.255625
T0001,T0029	C000	60.705000	0.032531
T0012,T0014	C059	45.319000	0.090813
T0007,T0020	C037	38.040000	0.117875
T0000,T0023	C002	59.249000	0.125625
T0008,T0020	C015	44.665000	0.086563
T0005,T0011	C001	33.764000	0.071219
T0019,T0025	C055	100.000000	0.217469
T0024,T0027	C016	30.229000	0.100000
T0022,T0027	C026	52.449000	0.040219
T0019,T0029	C033	85.035000	0.128312
T0024,T0026	C020	62.695000	0.110625
T0000,T0019	C012	34.989000	0.245781
T0017,T0018	C018	45.805000	0.040156
T0014,T0028	C037	64.038000	0.048125
T0012,T0022	C004	36.021000	0.020500
T0015	C033	22.333000	0.094406
T0001,T0009	C045	55.104000	0.098937
T0024,T0026	C010	71.638000	0.033844
T0014,T0020	C033	37.892000	0.128781
T0008,T0011	C017	74.166000	0.040625
T0008,T0022	C023	72.220000	0.137250
T0028,T0029	C058	78.084000	0.026969
T0016	C055	45.806000	0.137219
T0013,T0015	C021	63.018000	0.038812
T0024,T0026	C031	44.162000	0.115969
T0013,T0028	C002	79.082000	0.047375
T0002,T0017	C056	80.700000	0.103719
T0010,T0013	C055	30.657000	0.159469
T0004,T0018	C006	72.036000	0.003125
T0009,T0022	C058	79.491000	0.092563
T0015,T0020	C057	59.886000	0.011375
T0014,T0020	C019	68.484000	0.055063
T0011,T0018	C051	78.865000	0.110281
T0011,T0017	C020	42.251000	0.184656
T0000,T0002	C032	60.119000	0.080594
T0004,T0008	C000	64.530000	0.013219
T0002,T0010	C033	39.261000	0.016031
T0019,T0025	C031	33.178000	0.094313
T0029	C007	18.673000	0.039813
T0019,T0024	C029	73.873000	0.103406
T0013,T0023	C056	82.327000	0.067750
T0006,T0007	C045	44.787000	0.003125
T0005,T0009	C021	51.234000	0.070250
T0001,T0023	C033	57.811000	0.025375
T0012,T0015	C043	37.468000	0.056219
T0002,T0021	C035	62.251000	0.017375
T0003,T0026	C054	59.644000	0.079469
T0011,T0022	C005	55.890000	0.141031
T0006,T0013	C012	78.369000	0.006063
T0007,T0010	C057	68.639000	0.086469
T0001,T0020	C037	50.998000	0.041938
T0002,T0018	C040	49.904000	0.045094
T0002	C050	11.417000	0.143031
T0010,T0019	C004	58.928000	0.048219
T0018,T0023	C033	66.767000	0.005031
T0009,T0010	C019	64.871000	0.111375
T0004,T0005	C021	66.605000	0.135281
T0016,T0024	C007	45.444000	0.223938
T0002,T0010	C011	50.592000	0.027469
T0003,T0004	C016	84.606000	0.055281
T0016,T0024	C038	59.768000	0.066781
T0011,T0026	C049	75.216000	0.028063
T0016	C008	18.590000	0.141655
T0009,T0013	C035	55.810000	0.199344
T0013,T0014	C042	41.887000	0.146719
T0021,T0027	C039	59.033000	0.111969
T0007,T0009	C050	79.601000	0.043562
T0009,T0011	C058	99.234000	0.261156
T0015,T0021	C021	73.885000	0.036469
T0006,T0013	C024	55.812000	0.131156
T0012,T0029	C009	55.046000	0.149688
T0024,T0026	C001	41.432000	0.052219
T0014,T0015	C040	47.367000	0.125062
T0003,T0027	C015	100.000000	0.039938
T0015,T0022	C029	81.472000	0.041781
T0003,T0022	C017	55.844000	0.027187
T0000,T0010	C017	46.133000	0.018437
T0012,T0026	C033	72.755000	0.039188
T0005,T0024	C001	60.032000	0.053281
T0000,T0007	C040	50.113000	0.053562
T0010,T0020	C054	42.369000	0.059063
T0008,T0009	C049	51.387000	0.127312
T0006,T0028	C017	65.472000	0.124563
T0010	C026	17.108000	0.195062
T0006,T0028	C007	55.952000	0.239250
T0009,T0015	C026	75.268000	0.109781
T0011,T0018	C052	47.708000	0.112281
T0003,T0029	C057	61.395000	0.234625
T0001,T0025	C021	69.889000	0.039406
T0011,T0021	C023	85.338000	0.209187
T0001,T0002	C003	53.573000	0.078312
T0029	C009	32.164000	0.190031
T0004,T0009	C039	71.364000	0.057406
T0011,T0019	C018	55.163000	0.238125
T0014,T0025	C055	84.868000	0.136219
T0000,T0027	C047	89.763000	0.019531
T0010,T0028	C050	73.530000	0.120969
T0008,T0020	C014	84.090000	0.190406
T0008,T0020	C022	51.023000	0.083250
T0007	C022	16.034000	0.293719
T0013	C047	29.454000	0.164656
