task_id_list	courier_id	total_score	willingness
T0003,T0025	C031	40.475	0.3255
T0013	C015	20.789	0.5825
T0028,T0029	C008	54.714	0.661
T0019,T0029	C012	37.938	0.1969
T0003,T0019	C038	44.592	0.4509
T0019,T0030	C038	67.58	0.7455
T0017,T0020	C005	71.764	0.01
T0022	C005	24.339	0.8676
T0023,T0035	C020	67.148	0.4945
T0008	C002	14.612	0.3106
T0005,T0038	C023	42.542	0.3134
T0013,T0017	C014	48.442	0.1033
T0002,T0027	C011	65.315	0.1167
T0003,T0021	C037	95.164	0.3016
T0020,T0037	C025	94.151	0.1812
T0009,T0038	C021	32.042	0.1309
T0001,T0012	C022	33.651	0.2123
T0002,T0033	C039	70.213	0.858
T0021,T0023	C018	63.76	0.0102
T0018,T0034	C000	75.105	0.1106
T0011,T0022	C031	84.07	0.3236
T0037,T0039	C019	34.229	0.0941
T0004,T0009	C006	50.356	0.0626
T0002,T0003	C006	72.433	0.3699
T0015,T0034	C038	29.012	0.1202
T0005,T0026	C036	32.97	0.2073
T0012,T0017	C023	51.001	0.3347
T0011,T0039	C034	72.837	0.0625
T0035,T0037	C031	68.675	0.8287
T0010	C007	23.366	0.7085
T0003,T0018	C004	49.856	0.5772
T0000,T0037	C006	50.791	0.3559
T0034	C007	23.306	0.18
T0024,T0025	C006	30.686	0.3654
T0029,T0034	C006	44.349	0.2643
T0005,T0036	C029	62.856	0.1249
T0009,T0024	C011	75.724	0.2297
T0031,T0034	C018	84.173	0.3621
T0006	C030	26.895	0.5427
T0034,T0038	C002	84.576	0.3718
T0016,T0031	C006	65.744	0.2796
T0006,T0031	C008	40.097	0.479
T0013,T0026	C027	63.54	0.039
T0015,T0030	C019	89.644	0.2437
T0016	C033	16.383	0.3717
T0004,T0022	C018	44.09	0.0876
T0025,T0033	C002	57.577	0.0803
T0014,T0018	C007	69.874	0.1298
T0004,T0034	C016	59.055	0.1612
T0026,T0027	C032	41.464	0.4766
T0030,T0035	C010	38.788	0.1282
T0025,T0030	C023	59.671	0.0287
T0017,T0025	C000	51.517	0.3795
T0015,T0022	C031	69.988	0.2622
T0002,T0030	C002	70.38	0.3491
T0020,T0022	C018	42.114	0.5241
T0028	C001	14.767	0.5568
T0007,T0023	C020	81.582	0.2101
T0006,T0022	C033	26.778	0.1066
T0022,T0028	C035	45.226	0.3084
T0001,T0033	C015	34.584	0.4539
T0028,T0039	C004	68.849	0.3393
T0016,T0038	C036	74.983	0.0386
T0020,T0034	C006	41.749	0.2891
T0017,T0018	C005	72.509	0.1663
T0001,T0029	C039	33.184	0.3175
T0033,T0039	C017	51.171	0.01
T0017,T0038	C027	64.431	0.1311
T0004,T0036	C039	82.386	0.4368
T0008,T0025	C037	100.0	0.6708
T0002,T0019	C038	45.907	0.1517
T0018	C027	19.92	0.9111
T0009,T0018	C035	66.745	0.1914
T0002	C001	16.069	0.8274
T0014,T0024	C017	35.875	0.4694
T0007,T0014	C039	83.063	0.233
T0002,T0008	C031	61.434	0.3231
T0018,T0031	C010	70.807	0.0943
T0028,T0038	C017	62.857	0.4986
T0010,T0032	C005	38.309	0.6273
T0002,T0029	C020	54.141	0.1587
T0030,T0035	C031	89.796	0.4687
T0018,T0024	C021	62.621	0.402
T0012,T0032	C019	65.25	0.4275
T0036	C037	22.611	0.8672
T0003,T0038	C038	54.267	0.3767
T0022,T0037	C002	65.102	0.1422
T0011,T0015	C018	51.426	0.4027
T0026,T0037	C028	48.707	0.309
T0004	C033	24.213	0.1196
T0006,T0008	C024	90.572	0.1102
T0019,T0021	C014	59.697	0.6497
T0005,T0035	C015	58.29	0.0608
T0022,T0028	C004	47.441	0.1206
T0018,T0025	C002	61.06	0.2711
T0002,T0027	C027	76.227	0.8042
T0027,T0037	C033	59.565	0.1945
T0019,T0022	C014	82.721	0.4813
T0010,T0035	C032	55.05	0.3448
T0005,T0015	C013	56.649	0.1489
T0000,T0029	C010	56.891	0.6548
T0003,T0009	C005	57.352	0.0946
T0009,T0022	C026	44.631	0.0107
T0013,T0020	C030	81.872	0.2611
T0020,T0026	C023	72.013	0.1661
T0004,T0029	C020	62.805	0.1195
T0009,T0010	C026	45.746	0.2878
T0019,T0026	C033	94.146	0.1298
T0036	C008	37.986	0.2986
T0015,T0033	C034	54.054	0.1253
T0011,T0023	C038	28.887	0.3265
T0013,T0037	C029	92.451	0.1678
T0029,T0038	C009	75.771	0.5625
T0024,T0032	C019	36.803	0.1788
T0009,T0038	C032	27.703	0.1092
T0014,T0034	C023	43.943	0.2099
T0021,T0035	C002	66.79	0.1451
T0021	C031	12.589	0.252
T0000,T0008	C011	45.637	0.4735
T0002,T0015	C002	39.266	0.1145
T0020,T0033	C039	51.626	0.131
T0011,T0015	C030	71.959	0.614
T0028,T0038	C020	50.685	0.6704
T0012,T0015	C034	71.981	0.0768
T0013,T0034	C000	57.29	0.4021
T0008	C024	45.964	0.2686
T0011,T0037	C012	80.812	0.1124
T0023,T0028	C027	67.144	0.0846
T0014,T0038	C006	74.616	0.2641
T0020,T0022	C034	25.282	0.1944
T0014,T0022	C007	59.881	0.3047
T0023,T0032	C026	79.801	0.2788
T0016	C023	13.75	0.9001
T0011,T0029	C023	91.987	0.1107
T0013,T0029	C022	69.607	0.4009
T0017,T0018	C001	74.118	0.0153
T0009,T0032	C023	72.908	0.042
T0005,T0010	C012	68.221	0.1445
T0017,T0022	C013	61.63	0.0885
T0017	C007	15.147	0.2794
T0002,T0021	C006	63.938	0.159
T0022,T0038	C016	61.725	0.1819
T0014,T0021	C002	61.21	0.0848
T0021,T0022	C023	100.0	0.5638
T0008,T0033	C001	54.948	0.334
T0002,T0021	C014	51.412	0.4757
T0013,T0029	C026	29.685	0.0443
T0014,T0017	C004	54.8	0.5591
T0013,T0039	C013	49.235	0.1255
T0012	C010	13.974	0.8098
T0000,T0020	C008	41.204	0.107
T0016,T0035	C031	63.519	0.5288
T0008	C000	45.63	0.1695
T0006,T0011	C008	30.725	0.518
T0014,T0036	C024	35.091	0.1948
T0000,T0036	C027	47.719	0.116
T0023,T0030	C020	64.521	0.1731
T0026,T0038	C038	66.439	0.4741
T0009,T0035	C017	100.0	0.6158
T0013,T0019	C010	33.524	0.2814
T0001	C005	42.402	0.8119
T0016,T0028	C001	53.836	0.3485
T0028,T0034	C000	63.262	0.1546
T0023,T0028	C034	33.37	0.2266
T0011,T0035	C009	51.842	0.2028
T0024,T0039	C006	46.801	0.4676
T0015,T0020	C031	73.192	0.2305
T0028,T0029	C000	51.966	0.2103
T0014,T0026	C030	53.212	0.3633
T0022,T0034	C033	53.441	0.2963
T0005,T0038	C022	59.983	0.2636
T0005,T0027	C014	65.382	0.2544
T0014,T0022	C002	81.223	0.0482
T0003,T0027	C038	26.703	0.4076
T0009,T0025	C003	63.182	0.7378
T0017,T0022	C029	63.756	0.0927
T0019,T0021	C017	59.597	0.591
T0000,T0024	C012	37.823	0.4214
T0010,T0028	C016	47.04	0.1359
T0016,T0037	C016	69.777	0.2487
T0006,T0010	C029	48.695	0.0676
T0003,T0022	C032	79.824	0.0732
T0005,T0033	C018	64.859	0.2783
T0025,T0037	C025	58.62	0.4024
T0019,T0022	C016	52.905	0.0858
T0027,T0037	C012	70.178	0.1254
T0006,T0007	C013	66.367	0.1767
T0018,T0019	C015	57.037	0.1776
T0026,T0038	C020	28.031	0.7139
T0010,T0028	C019	70.895	0.0182
T0018,T0024	C015	75.908	0.3968
T0003,T0024	C026	62.733	0.0455
T0009,T0034	C038	37.855	0.0897
T0008,T0025	C038	47.903	0.1857
T0017,T0028	C032	35.418	0.2042
T0008,T0018	C010	76.776	0.0601
T0010,T0032	C031	59.428	0.6085
T0001,T0004	C007	41.341	0.473
T0036,T0038	C020	38.953	0.1404
T0015,T0022	C015	60.042	0.4401
T0036,T0038	C010	76.611	0.2615
T0030	C020	35.907	0.3921
T0005,T0026	C014	87.321	0.1836
T0036,T0039	C009	39.694	0.2125
T0016,T0031	C033	45.065	0.241
T0008,T0036	C000	99.344	0.0705
T0009,T0038	C002	89.757	0.1145
T0014,T0028	C031	67.301	0.1337
T0027,T0038	C034	71.545	0.1387
T0018,T0036	C038	46.539	0.1929
T0033,T0039	C022	73.283	0.2771
T0031,T0032	C020	49.536	0.3127
T0019,T0023	C014	68.308	0.2866
T0031,T0034	C036	70.911	0.1767
T0017,T0030	C023	87.962	0.1369
T0005,T0027	C009	62.968	0.1097
T0004,T0005	C026	31.137	0.1625
T0038	C028	26.766	0.6316
T0003,T0035	C034	38.594	0.01
T0004,T0038	C009	73.902	0.403
T0026	C011	44.665	0.1371
T0015,T0034	C013	49.122	0.0872
T0005,T0014	C016	85.93	0.0735
T0022,T0034	C038	25.644	0.0675
T0005,T0012	C031	87.784	0.3004
T0001,T0011	C017	71.669	0.1059
T0007,T0029	C025	30.409	0.2403
T0012,T0013	C000	38.356	0.1296
T0014,T0038	C010	71.111	0.3642
T0006,T0014	C036	49.063	0.4821
T0020,T0035	C015	41.599	0.1823
T0003,T0034	C011	95.539	0.4975
T0022	C029	30.095	0.1236
T0007,T0021	C000	34.083	0.0791
T0020,T0029	C020	45.576	0.0704
T0007,T0009	C008	56.715	0.3819
T0006,T0014	C013	39.323	0.1499
T0008,T0013	C011	56.861	0.0785
T0013,T0025	C010	62.062	0.1378
T0017,T0037	C036	53.127	0.2768
T0011,T0024	C018	39.59	0.6785
T0006,T0013	C016	51.806	0.1144
T0019,T0030	C017	73.407	0.4236
T0000,T0006	C001	49.602	0.0648
T0010,T0030	C013	65.331	0.3489
T0016	C034	17.333	0.8249
T0002,T0030	C030	84.966	0.0393
T0016,T0023	C021	56.502	0.1702
T0024,T0027	C033	57.629	0.7713
T0002,T0009	C003	46.341	0.3531
T0027,T0038	C004	54.724	0.1205
T0019,T0030	C016	47.326	0.1084
T0015	C016	18.225	0.4665
T0028,T0033	C032	45.712	0.2473
T0026,T0036	C037	44.161	0.2161
T0002,T0027	C028	54.012	0.1235
T0000,T0004	C038	41.605	0.0108
T0021,T0022	C035	40.472	0.0995
T0004,T0021	C011	44.839	0.0493
T0019,T0022	C028	57.847	0.4485
T0005,T0039	C033	70.48	0.081
T0002,T0024	C006	32.791	0.7821
T0003,T0030	C011	92.803	0.4647
T0010,T0026	C030	48.284	0.6506
T0022,T0032	C025	75.204	0.6225
T0021,T0034	C024	59.914	0.3144
T0013,T0039	C024	27.695	0.6878
T0000,T0024	C030	35.208	0.1389
T0007,T0012	C014	99.74	0.6776
T0024,T0033	C036	98.882	0.2684
T0004,T0034	C023	52.888	0.2281
T0013,T0032	C011	77.059	0.0926
T0010,T0036	C035	59.036	0.0735
T0013,T0027	C036	93.875	0.2212
T0010,T0017	C009	56.864	0.1524
T0011,T0020	C024	64.556	0.3374
T0013,T0023	C022	65.664	0.4138
T0023,T0029	C000	47.284	0.1287
T0012,T0018	C031	74.258	0.1755
T0026,T0035	C014	60.318	0.1354
T0009	C030	39.311	0.437
T0011,T0012	C026	55.528	0.6103
T0010,T0035	C023	81.674	0.1674
T0025	C010	48.754	0.1659
T0015,T0032	C031	85.821	0.7255
T0000,T0001	C020	51.772	0.165
T0016,T0035	C023	55.077	0.3483
T0015,T0033	C003	70.446	0.189
T0008,T0034	C037	60.742	0.3975
T0019,T0023	C030	41.297	0.1406
T0035	C024	48.765	0.1616
T0010,T0017	C031	70.654	0.4433
T0002,T0014	C027	99.393	0.7249
T0032,T0033	C036	70.563	0.8152
T0015,T0019	C022	80.415	0.117
T0014,T0017	C022	55.517	0.1971
T0012,T0016	C008	43.023	0.0914
T0009,T0036	C035	67.831	0.0879
T0009,T0021	C003	68.618	0.1308
T0009,T0023	C024	42.195	0.2091
T0006,T0027	C035	100.0	0.6169
T0013,T0017	C007	53.674	0.1725
T0028,T0033	C005	29.652	0.0439
T0021,T0034	C022	61.406	0.2225
T0013,T0019	C036	100.0	0.1242
T0002,T0005	C034	93.084	0.4147
T0023,T0034	C035	68.555	0.6639
T0002,T0028	C022	44.575	0.5686
T0006,T0014	C020	62.117	0.0396
T0025,T0028	C016	69.813	0.7636
T0010,T0036	C028	82.34	0.11
T0009,T0035	C004	64.29	0.1865
T0012,T0039	C002	33.53	0.5107
T0015,T0037	C007	24.117	0.1261
T0015,T0039	C002	33.286	0.1542
T0015,T0035	C029	100.0	0.1224
T0031,T0038	C020	56.358	0.5642
T0017,T0038	C007	35.227	0.2033
T0009,T0025	C009	44.495	0.3798
T0014,T0030	C038	41.906	0.7928
T0002,T0037	C008	50.498	0.1485
T0004,T0038	C023	57.565	0.1241
T0028,T0038	C012	52.962	0.275
T0000,T0030	C001	62.718	0.3358
T0003,T0007	C020	70.521	0.366
T0034,T0035	C037	36.76	0.2782
T0011,T0033	C030	51.487	0.55
T0012,T0015	C032	55.425	0.2071
T0032,T0035	C029	63.211	0.01
T0025,T0036	C010	80.687	0.05
T0003,T0032	C037	91.773	0.1751
T0026,T0039	C028	30.11	0.269
T0016,T0024	C024	36.771	0.7328
T0006,T0018	C036	58.134	0.4154
T0000,T0034	C034	88.401	0.2613
T0029,T0036	C003	26.574	0.2122
T0005,T0006	C010	28.562	0.3705
T0027	C011	33.012	0.3996
T0000,T0025	C007	47.123	0.0985
T0021,T0035	C033	58.513	0.0962
T0028,T0035	C023	86.342	0.3202
T0015,T0029	C023	55.851	0.1137
T0020,T0021	C016	80.512	0.5936
T0000,T0008	C034	100.0	0.3687
T0018,T0038	C008	28.895	0.0875
T0016,T0027	C002	73.846	0.3334
T0018,T0024	C003	57.33	0.089
T0024,T0033	C017	44.54	0.1403
T0011,T0026	C017	78.159	0.139
T0004,T0033	C025	45.056	0.4135
T0034,T0037	C016	76.442	0.7425
T0009,T0022	C000	85.917	0.2862
T0005,T0016	C021	77.05	0.5641
T0003,T0023	C039	80.874	0.1345
T0017,T0035	C038	80.845	0.2623
T0002,T0012	C014	59.447	0.3546
T0005,T0014	C038	39.867	0.8626
T0001,T0009	C039	53.586	0.144
T0000,T0020	C011	34.961	0.5102
T0000,T0009	C030	70.012	0.1485
T0022,T0026	C032	42.099	0.6058
T0011,T0018	C022	56.997	0.0719
T0012,T0038	C039	25.665	0.4212
T0032,T0036	C021	54.298	0.525
T0013,T0034	C031	89.433	0.2022
T0000,T0038	C012	58.664	0.6927
T0037	C001	19.724	0.8896
T0016,T0033	C022	78.134	0.318
T0008,T0035	C015	51.318	0.0176
T0010,T0031	C031	35.469	0.5184
T0001,T0032	C034	46.21	0.74
T0007,T0020	C002	65.372	0.1539
T0009,T0010	C016	36.558	0.01
T0005,T0010	C033	42.962	0.118
T0001,T0033	C001	70.812	0.1627
T0023,T0038	C030	49.14	0.248
T0020,T0035	C005	38.189	0.0751
T0016,T0019	C029	50.339	0.5317
T0016,T0028	C020	58.059	0.7456
T0031,T0038	C026	81.244	0.3527
T0011,T0038	C032	27.616	0.1838
T0001,T0017	C034	40.523	0.3855
T0026	C020	10.854	0.9351
T0012,T0020	C023	52.773	0.119
T0000,T0013	C002	67.297	0.1321
T0002,T0036	C037	39.928	0.5754
T0001,T0037	C007	17.636	0.2188
T0004	C012	23.104	0.2032
T0006,T0035	C001	63.562	0.01
T0007,T0014	C038	59.948	0.3396
T0013,T0022	C036	68.382	0.3852
T0002,T0010	C021	100.0	0.1557
T0019,T0020	C036	52.65	0.12
T0013,T0029	C039	72.494	0.6628
T0008,T0017	C006	96.18	0.1874
T0002,T0012	C031	69.94	0.1848
T0024,T0030	C029	78.272	0.4848
T0007,T0035	C025	45.328	0.1249
T0019,T0033	C013	68.66	0.1219
T0014,T0019	C009	52.207	0.2836
T0007,T0033	C001	64.523	0.2521
T0011,T0034	C034	82.019	0.0498
T0019	C017	25.862	0.9448
T0002,T0003	C000	84.798	0.1007
T0030,T0038	C019	79.516	0.5026
T0015,T0035	C027	28.4	0.0751
T0013,T0015	C017	91.099	0.4933
T0005,T0008	C012	71.557	0.084
T0017,T0030	C009	24.422	0.3021
T0000,T0016	C002	32.728	0.3816
T0002,T0006	C038	59.99	0.1329
T0023,T0024	C021	58.842	0.0571
T0007,T0032	C030	61.722	0.227
T0008,T0028	C034	51.689	0.1277
T0001,T0025	C000	59.857	0.2136
T0014,T0020	C001	64.203	0.4367
T0004,T0039	C004	47.404	0.259
T0016,T0033	C025	41.838	0.2978
T0007,T0009	C034	37.079	0.7467
T0026,T0033	C020	29.058	0.5491
T0013,T0028	C005	39.709	0.1405
T0030,T0036	C029	59.355	0.2408
T0019,T0021	C022	75.72	0.1175
T0004,T0026	C019	69.625	0.2743
T0007	C035	45.508	0.4419
T0008,T0010	C036	46.239	0.1521
T0013,T0025	C037	70.911	0.6936
T0024,T0026	C028	36.611	0.1541
T0001	C023	31.429	0.6669
T0023,T0038	C007	32.081	0.081
T0026	C039	17.576	0.9349
T0002,T0021	C023	57.102	0.8202
T0008,T0016	C021	50.476	0.8339
T0008,T0017	C010	63.36	0.3352
T0015,T0033	C013	63.007	0.1313
T0023,T0030	C023	100.0	0.0234
T0002,T0024	C010	72.078	0.143
T0021,T0027	C025	60.103	0.2474
T0007,T0037	C030	81.282	0.0174
T0014,T0018	C013	65.526	0.2281
T0003,T0020	C028	21.985	0.3581
T0018,T0023	C017	44.575	0.1855
T0002,T0038	C036	57.083	0.16
T0013,T0018	C012	42.922	0.0634
T0015,T0017	C012	66.621	0.1597
T0013,T0016	C026	39.179	0.0761
T0015,T0027	C025	60.179	0.2188
T0005,T0016	C022	97.188	0.2959
T0001,T0019	C023	43.491	0.6595
T0001,T0003	C039	62.528	0.1376
T0019,T0039	C007	24.782	0.7702
T0003,T0010	C035	27.304	0.5288
T0013,T0017	C025	77.738	0.2277
T0000,T0013	C012	63.465	0.0989
T0022,T0033	C002	64.292	0.1575
T0017,T0025	C018	40.56	0.2204
T0004,T0034	C014	72.851	0.3377
T0018,T0026	C021	72.406	0.1678
T0019,T0025	C000	60.145	0.3887
T0010,T0016	C011	62.119	0.1425
T0012,T0034	C026	43.228	0.3062
T0016,T0029	C033	45.949	0.3378
T0008,T0019	C033	56.26	0.3668
T0013,T0024	C001	53.679	0.1054
T0015	C014	44.879	0.6815
T0010,T0038	C009	74.435	0.3667
T0005,T0025	C030	89.955	0.0958
T0001,T0031	C038	45.279	0.1662
T0025,T0038	C001	80.146	0.0752
T0001,T0012	C013	46.826	0.3269
T0017,T0022	C003	72.147	0.1849
T0000,T0027	C001	43.349	0.111
T0009,T0019	C024	54.555	0.209
T0018,T0021	C014	80.873	0.1063
T0010,T0019	C024	66.313	0.6387
T0018,T0030	C020	59.735	0.3195
T0026,T0035	C006	68.758	0.2661
T0012,T0032	C026	58.212	0.2599
T0001,T0020	C003	67.367	0.2892
T0015,T0021	C010	89.849	0.131
T0015,T0035	C006	46.885	0.2975
T0008,T0011	C034	97.112	0.1424
T0025,T0039	C001	66.053	0.267
T0020,T0039	C004	65.606	0.6829
T0007,T0024	C026	79.518	0.1029
T0019,T0020	C033	49.664	0.3865
T0023,T0033	C010	64.114	0.4861
T0012,T0013	C002	58.632	0.0531
T0005,T0039	C000	73.992	0.243
T0000,T0026	C028	37.713	0.2539
T0014,T0025	C003	61.826	0.3455
T0022,T0034	C027	67.905	0.5605
T0023,T0038	C026	73.996	0.2629
T0023,T0038	C033	100.0	0.2479
T0020,T0027	C014	59.541	0.365
T0017,T0029	C003	48.589	0.1077
T0011,T0034	C036	68.606	0.2793
T0009,T0033	C026	63.583	0.4992
T0028,T0033	C018	69.412	0.3205
T0017,T0033	C008	61.867	0.5623
T0023,T0029	C039	44.877	0.4881
T0008,T0011	C003	49.478	0.4816
T0001,T0025	C031	32.379	0.3443
T0013,T0023	C001	37.59	0.036
T0002,T0017	C032	56.484	0.2275
T0034,T0039	C004	48.9	0.5787
T0005,T0026	C020	28.51	0.4468
T0023,T0039	C012	48.874	0.1897
T0010	C029	36.646	0.4643
T0003,T0013	C020	55.473	0.2318
T0021,T0026	C031	45.669	0.0948
T0021,T0022	C006	38.886	0.1395
T0018,T0033	C038	74.93	0.0347
T0008,T0027	C024	50.81	0.1821
T0034,T0037	C004	64.182	0.122
T0000,T0031	C013	62.184	0.0399
T0020,T0038	C009	58.726	0.8385
T0020,T0025	C011	38.262	0.1758
T0001,T0025	C039	33.234	0.3202
T0016	C028	45.073	0.2561
T0012,T0031	C029	25.21	0.2149
T0007,T0037	C015	48.748	0.342
T0020,T0021	C028	56.988	0.2253
T0000,T0025	C012	68.237	0.8701
T0018,T0022	C033	38.927	0.1052
T0004	C021	35.357	0.6519
T0007,T0036	C025	62.125	0.0735
T0007,T0022	C027	65.743	0.1257
T0026,T0032	C039	61.563	0.6416
T0006,T0009	C014	66.46	0.7203
T0031,T0035	C027	44.645	0.0606
T0019,T0031	C002	63.657	0.4763
T0006,T0023	C013	37.123	0.3097
T0009,T0030	C005	48.608	0.087
T0004,T0016	C032	82.169	0.1665
T0010,T0036	C025	90.045	0.1453
T0018,T0031	C026	74.693	0.6965
T0020,T0023	C003	41.228	0.3436
T0001,T0038	C028	54.045	0.2667
T0005,T0009	C027	71.292	0.1393
T0007,T0013	C034	42.56	0.6116
T0016,T0021	C023	60.021	0.8828
T0015	C025	36.411	0.365
T0005,T0013	C024	33.388	0.1596
T0025,T0031	C015	31.911	0.1997
T0003,T0025	C021	70.714	0.0627
T0000,T0001	C008	74.423	0.7962
T0006,T0009	C013	87.182	0.3703
T0033,T0034	C006	32.362	0.3133
T0004,T0037	C002	50.042	0.1789
T0003,T0021	C036	62.099	0.378
T0014,T0024	C023	40.788	0.3535
T0007,T0013	C020	83.879	0.088
T0012	C007	40.527	0.9415
T0005,T0012	C000	45.96	0.0649
T0021,T0024	C006	35.507	0.1399
T0031,T0034	C005	46.25	0.1058
T0001,T0027	C004	55.243	0.5176
T0005,T0009	C039	60.083	0.1544
T0018,T0028	C035	51.146	0.2527
T0024,T0036	C032	78.976	0.1874
T0004,T0007	C025	61.088	0.2395
T0037,T0039	C027	39.127	0.2026
T0000,T0012	C002	35.654	0.5294
T0007,T0012	C039	66.843	0.2535
T0007,T0017	C015	42.602	0.4077
T0000,T0031	C037	83.786	0.4215
T0009,T0014	C030	52.784	0.1674
T0013,T0035	C032	58.316	0.0609
T0015	C011	11.547	0.217
T0028,T0030	C020	53.798	0.2871
T0024,T0037	C025	50.825	0.1522
T0007,T0013	C017	82.789	0.2059
T0004,T0021	C018	50.008	0.0509
T0015,T0019	C020	29.362	0.4493
T0012,T0023	C027	35.714	0.1055
T0005,T0006	C031	78.701	0.7458
T0019,T0031	C006	59.714	0.2464
T0033,T0036	C026	78.94	0.8498
T0008,T0020	C004	41.153	0.1346
T0008,T0023	C034	52.38	0.4075
T0026,T0038	C013	61.514	0.0879
T0028,T0037	C013	61.734	0.0481
T0012,T0032	C027	58.356	0.0309
T0029,T0034	C017	63.736	0.12
T0002,T0015	C005	64.48	0.2292
T0014,T0026	C011	83.676	0.0555
T0024,T0035	C031	57.624	0.783
T0003,T0022	C018	51.206	0.0488
T0019,T0034	C006	61.297	0.2734
T0006,T0026	C028	50.704	0.2438
T0009,T0025	C002	63.335	0.0594
T0008,T0025	C023	52.96	0.2337
T0005,T0028	C031	79.24	0.0719
T0007,T0009	C002	71.993	0.1592
T0020,T0025	C013	23.368	0.7129
T0010,T0024	C030	20.588	0.3525
T0018,T0026	C014	75.946	0.0597
T0009,T0029	C017	78.83	0.1387
T0025	C023	11.37	0.3879
T0004	C011	26.906	0.2693
T0008,T0029	C020	73.516	0.1162
T0009,T0029	C033	79.219	0.0724
T0024	C014	23.904	0.5692
T0020,T0037	C023	70.443	0.1096
T0013,T0014	C012	71.806	0.0382
T0010,T0016	C017	60.686	0.2241
T0014,T0029	C038	41.108	0.1521
T0001,T0007	C013	48.86	0.4262
T0003,T0012	C002	45.196	0.3275
T0025,T0037	C012	68.448	0.3809
T0004,T0019	C027	74.781	0.01
T0008,T0025	C034	75.304	0.3706
T0002,T0029	C002	77.106	0.3613
T0019,T0032	C020	54.575	0.2465
T0020,T0024	C013	33.563	0.4995
T0000,T0006	C036	62.484	0.3096
T0000,T0004	C022	48.4	0.0632
T0010,T0038	C003	63.45	0.4739
T0001	C039	22.202	0.5248
T0021,T0023	C010	77.098	0.3342
T0001,T0031	C028	79.887	0.2662
T0028,T0039	C026	69.663	0.1978
T0020,T0039	C030	71.05	0.0888
T0015,T0020	C039	64.445	0.01
T0005,T0023	C008	54.096	0.2512
T0009,T0020	C008	42.03	0.0706
T0002,T0038	C006	77.971	0.3061
T0013,T0030	C002	73.606	0.0704
T0027,T0035	C018	72.169	0.8057
T0023,T0039	C005	71.833	0.2801
T0011,T0024	C031	41.521	0.8139
T0025,T0027	C022	27.551	0.0399
T0010,T0015	C035	41.569	0.3098
T0012,T0013	C006	72.501	0.0114
T0028,T0039	C036	86.473	0.262
T0027	C020	23.604	0.9017
T0034,T0037	C030	45.517	0.0953
T0020,T0028	C002	82.887	0.1662
T0001,T0017	C022	59.721	0.0752
T0006,T0037	C007	28.031	0.4249
T0005,T0013	C031	80.847	0.6388
T0021	C032	48.488	0.2704
T0018	C033	21.215	0.1713
T0009,T0030	C016	54.075	0.2055
T0028,T0034	C014	64.851	0.237
T0004,T0030	C003	72.124	0.2062
T0034	C001	30.23	0.4677
T0025,T0027	C029	38.427	0.1545
T0005,T0013	C034	88.37	0.6287
T0023,T0025	C027	57.319	0.3287
T0026,T0038	C015	62.367	0.3517
T0006,T0016	C003	41.572	0.3093
T0023,T0028	C002	79.622	0.4795
T0002,T0036	C020	47.601	0.0889
T0005,T0013	C038	29.394	0.1248
T0022,T0028	C005	39.657	0.2087
T0010,T0023	C005	59.463	0.3841
T0016,T0020	C026	36.937	0.6206
T0004,T0031	C010	49.074	0.1471
T0023	C026	41.41	0.7136
T0010,T0037	C020	55.763	0.0965
T0007,T0039	C010	38.264	0.3889
T0033,T0037	C020	55.362	0.4555
T0008,T0027	C006	82.158	0.3442
T0017,T0039	C012	56.354	0.0706
T0005	C037	29.478	0.4972
T0020	C020	16.188	0.282
T0016,T0018	C015	81.378	0.3627
T0020,T0021	C039	76.783	0.0272
T0016,T0037	C028	60.634	0.2074
T0000,T0026	C019	70.163	0.0804
T0017,T0020	C012	55.412	0.0149
T0026,T0029	C002	66.276	0.5069
T0009,T0036	C009	72.073	0.5872
T0000,T0027	C037	62.111	0.455
T0032,T0034	C005	58.104	0.2047
T0030,T0032	C016	44.302	0.2019
T0022,T0024	C010	88.723	0.1629
T0003,T0036	C024	59.363	0.1539
T0000,T0025	C001	65.341	0.2368
T0006,T0022	C039	41.392	0.0837
T0010,T0037	C023	56.069	0.142
T0001,T0006	C024	78.21	0.3847
T0008,T0016	C022	84.182	0.1667
T0000,T0021	C035	36.491	0.1607
T0000,T0008	C003	40.723	0.5075
T0023,T0027	C032	71.682	0.1886
T0031	C019	42.429	0.1586
T0013,T0016	C004	46.598	0.5649
T0008,T0013	C014	71.352	0.2412
T0026,T0038	C034	68.354	0.1383
T0022,T0039	C006	47.216	0.4713
T0033,T0039	C002	40.78	0.197
T0026,T0031	C024	79.763	0.3621
T0016,T0026	C036	47.61	0.1964
T0033,T0034	C005	53.482	0.0521
T0019,T0028	C031	53.213	0.1036
T0004,T0017	C021	68.457	0.4113
T0002,T0033	C027	84.079	0.2163
T0004	C015	20.113	0.1102
T0024,T0036	C022	74.232	0.1141
T0027,T0037	C018	34.935	0.0502
T0004,T0017	C014	43.991	0.0663
T0017,T0036	C008	54.438	0.1832
T0009,T0010	C005	54.676	0.1556
T0005,T0006	C020	48.617	0.1372
T0025,T0037	C016	88.518	0.7168
T0002,T0003	C030	66.228	0.1099
T0028,T0029	C036	72.141	0.01
T0001,T0002	C017	36.106	0.1703
T0012	C030	15.153	0.5857
T0030,T0031	C002	49.891	0.4274
T0008	C001	12.078	0.9053
T0021	C012	40.066	0.7367
