task_id_list	courier_id	score	willingness
T0003	C002	31.233000	0.502100
T0007,T0022	C002	62.431000	0.305600
T0005,T0014	C037	63.793000	0.449900
T0001,T0034	C006	40.009000	0.171000
T0009,T0019	C012	49.255000	0.370000
T0025,T0035	C026	68.745000	0.414500
T0001,T0011	C034	52.468000	0.242800
T0009,T0037	C010	47.487000	0.649600
T0012,T0019	C009	49.990000	0.245600
T0009,T0026	C022	39.291000	0.071900
T0001,T0019	C015	56.910000	0.150200
T0009,T0024	C014	80.738000	0.518000
T0004,T0033	C024	42.195000	0.321300
T0007,T0023	C027	62.725000	0.148500
T0019,T0020	C021	66.366000	0.198900
T0012,T0039	C035	54.740000	0.178500
T0019	C002	26.454000	0.713800
T0000,T0016	C015	63.533000	0.478800
T0020,T0038	C029	53.420000	0.358100
T0007,T0029	C007	36.660000	0.108100
T0011,T0023	C016	55.855000	0.012300
T0025,T0037	C017	48.041000	0.457400
T0031,T0035	C002	78.530000	0.188900
T0001,T0015	C022	73.906000	0.144500
T0002,T0009	C012	76.264000	0.303200
T0025,T0029	C017	59.203000	0.204300
T0019,T0028	C012	36.741000	0.333400
T0005,T0038	C032	42.257000	0.229700
T0017,T0029	C025	49.055000	0.106900
T0032,T0038	C039	42.504000	0.357500
T0006,T0025	C029	55.473000	0.029800
T0000,T0003	C018	84.363000	0.080700
T0024,T0037	C024	58.036000	0.848300
T0012,T0028	C000	62.443000	0.085700
T0016,T0037	C002	62.572000	0.123500
T0008,T0013	C009	68.704000	0.554700
T0002,T0005	C004	83.215000	0.082700
T0026	C033	44.986000	0.225700
T0021	C003	38.475000	0.111200
T0008,T0034	C001	39.662000	0.394600
T0027,T0030	C016	41.243000	0.573400
T0013,T0028	C035	40.591000	0.744600
T0022,T0029	C004	73.547000	0.254800
T0010	C008	10.294000	0.385300
T0020,T0038	C038	75.251000	0.540600
T0036	C024	25.519000	0.221200
T0029,T0036	C032	85.892000	0.194000
T0010,T0036	C006	54.038000	0.336600
T0031	C017	34.811000	0.927300
T0012,T0039	C023	32.284000	0.459000
T0001	C001	23.043000	0.586200
T0004,T0035	C003	52.441000	0.098100
T0023,T0025	C019	100.000000	0.096300
T0002	C022	13.731000	0.837800
T0027,T0029	C009	63.880000	0.105700
T0010,T0035	C034	75.073000	0.101700
T0010,T0012	C010	58.805000	0.490600
T0012,T0017	C021	61.885000	0.248400
T0003,T0036	C003	44.485000	0.241500
T0027,T0028	C021	61.329000	0.218400
T0028,T0033	C027	66.143000	0.051800
T0019,T0027	C019	27.925000	0.286300
T0001,T0029	C025	24.607000	0.243700
T0001,T0029	C002	76.883000	0.149700
T0002,T0039	C022	56.714000	0.415100
T0033,T0037	C028	53.079000	0.192600
T0011,T0016	C032	48.223000	0.163100
T0017,T0025	C024	65.510000	0.156400
T0004	C013	42.987000	0.397500
T0023	C029	40.241000	0.607400
T0017,T0024	C030	50.293000	0.195100
T0009,T0014	C004	78.081000	0.386800
T0015,T0036	C031	58.281000	0.092100
T0003,T0014	C012	88.466000	0.301700
T0016,T0039	C000	51.192000	0.744900
T0009,T0024	C026	51.808000	0.057600
T0001,T0009	C007	31.940000	0.061100
T0031	C013	29.408000	0.120500
T0004,T0006	C033	40.097000	0.066400
T0011,T0024	C005	37.875000	0.312800
T0022,T0029	C025	39.230000	0.453700
T0006,T0023	C024	95.042000	0.370300
T0032,T0038	C036	65.991000	0.171800
T0005,T0024	C034	57.038000	0.402600
T0002,T0010	C024	61.078000	0.150000
T0007,T0033	C037	56.430000	0.428200
T0017,T0038	C010	79.556000	0.194800
T0003,T0017	C018	57.272000	0.028400
T0010,T0022	C036	30.993000	0.277700
T0006,T0026	C018	69.059000	0.157400
T0017,T0033	C018	46.793000	0.064300
T0003,T0025	C015	56.127000	0.113100
T0031,T0035	C000	33.892000	0.127600
T0004,T0025	C034	63.561000	0.586200
T0003,T0036	C030	47.746000	0.213600
T0008,T0038	C032	21.050000	0.162500
T0003,T0034	C028	30.604000	0.595200
T0025,T0031	C014	53.631000	0.148200
T0015,T0019	C035	65.845000	0.248400
T0004,T0029	C035	43.684000	0.022900
T0001	C008	49.972000	0.926300
T0007,T0028	C026	100.000000	0.529300
T0005,T0030	C011	82.055000	0.224000
T0019,T0030	C009	35.964000	0.198000
T0016,T0039	C038	75.263000	0.197800
T0011	C016	30.906000	0.175800
T0018,T0029	C025	23.518000	0.176800
T0003,T0039	C013	39.270000	0.198000
T0002,T0013	C034	88.095000	0.388700
T0025,T0030	C005	43.770000	0.504100
T0014,T0018	C014	57.288000	0.144800
T0001,T0016	C026	33.655000	0.170000
T0023,T0031	C021	85.538000	0.099100
T0013,T0034	C033	48.329000	0.197000
T0012,T0029	C015	43.111000	0.244300
T0004,T0019	C021	77.985000	0.422400
T0017,T0039	C005	81.300000	0.137000
T0000,T0015	C013	68.139000	0.053600
T0016,T0026	C034	32.024000	0.758200
T0006,T0030	C019	55.613000	0.407500
T0005,T0023	C026	53.758000	0.214200
T0017,T0026	C012	97.735000	0.028100
T0006,T0034	C023	76.661000	0.277800
T0027,T0033	C020	44.963000	0.554700
T0020,T0029	C031	77.105000	0.050000
T0006,T0014	C039	47.718000	0.158400
T0032,T0039	C013	47.444000	0.135500
T0011,T0029	C006	91.529000	0.227500
T0035,T0036	C001	60.579000	0.101600
T0027,T0031	C010	61.124000	0.204200
T0024,T0032	C004	26.487000	0.323300
T0008,T0012	C006	63.013000	0.129800
T0004,T0032	C007	42.597000	0.417300
T0005,T0007	C008	69.777000	0.366300
T0016,T0036	C023	22.517000	0.373500
T0012,T0027	C030	29.554000	0.519000
T0006,T0012	C036	68.743000	0.191800
T0022,T0030	C010	64.883000	0.415300
T0020,T0026	C016	52.401000	0.229700
T0024,T0028	C038	31.432000	0.325600
T0000,T0023	C022	61.436000	0.167200
T0018,T0026	C026	54.452000	0.742800
T0023,T0025	C015	33.854000	0.276500
T0009,T0035	C023	76.760000	0.205300
T0016,T0031	C029	40.635000	0.581100
T0007,T0029	C010	37.367000	0.380000
T0022,T0028	C033	28.556000	0.301100
T0009,T0019	C014	93.358000	0.679600
T0003,T0012	C013	60.771000	0.171400
T0002,T0009	C020	74.726000	0.408200
T0008,T0029	C012	43.422000	0.091900
T0003,T0027	C005	33.638000	0.363700
T0039	C038	36.675000	0.506800
T0023,T0035	C033	97.378000	0.061300
T0011,T0032	C021	70.501000	0.080800
T0026,T0038	C011	58.171000	0.043400
T0007,T0022	C011	38.216000	0.475500
T0011,T0012	C023	53.316000	0.414200
T0006,T0016	C031	64.096000	0.444600
T0002,T0007	C036	60.126000	0.363400
T0009,T0030	C003	81.755000	0.681000
T0005,T0026	C024	63.083000	0.010000
T0001,T0015	C010	66.177000	0.133000
T0022,T0027	C004	44.931000	0.169000
T0017,T0037	C015	45.233000	0.340500
T0016,T0032	C028	86.423000	0.120100
T0028,T0035	C034	47.282000	0.041200
T0015,T0030	C009	72.158000	0.315700
T0003,T0015	C026	64.520000	0.084000
T0012,T0032	C020	48.566000	0.250400
T0017	C003	29.685000	0.205600
T0021,T0025	C006	40.421000	0.047300
T0009,T0036	C038	47.889000	0.160400
T0005,T0027	C026	50.707000	0.209500
T0005,T0007	C032	56.515000	0.152000
T0023,T0031	C003	49.205000	0.628100
T0019,T0032	C014	66.312000	0.214500
T0007,T0028	C015	69.437000	0.385100
T0024,T0036	C010	84.506000	0.199100
T0013,T0017	C010	49.393000	0.329800
T0001,T0017	C026	38.001000	0.154000
T0010,T0038	C031	67.053000	0.152100
T0026	C029	42.536000	0.331500
T0005,T0024	C039	74.540000	0.477500
T0004,T0015	C030	58.238000	0.382000
T0023,T0024	C026	76.619000	0.178800
T0009,T0034	C002	78.947000	0.173300
T0015,T0034	C031	72.876000	0.215200
T0000,T0023	C020	52.640000	0.300000
T0015	C008	28.362000	0.870500
T0007,T0009	C031	34.424000	0.291500
T0035,T0036	C026	69.006000	0.630700
T0004,T0012	C006	78.482000	0.015000
T0003,T0017	C001	57.433000	0.021100
T0013,T0029	C002	100.000000	0.093000
T0008,T0029	C034	82.114000	0.412500
T0003,T0006	C038	48.670000	0.522200
T0016,T0017	C030	57.504000	0.330900
T0012,T0028	C032	37.070000	0.267200
T0000,T0031	C002	40.137000	0.512400
T0001,T0013	C037	52.856000	0.223700
T0032,T0034	C030	35.593000	0.241900
T0008,T0039	C032	23.965000	0.149500
T0025,T0034	C008	76.294000	0.466000
T0022,T0023	C012	53.853000	0.642600
T0007,T0036	C029	52.639000	0.196200
T0021,T0028	C024	45.066000	0.070400
T0021,T0023	C027	30.353000	0.210900
T0004,T0038	C022	34.191000	0.073400
T0005,T0026	C034	78.265000	0.638500
T0027,T0031	C012	56.186000	0.071200
T0009,T0030	C013	73.937000	0.358800
T0036,T0038	C018	47.551000	0.188500
T0016	C012	15.071000	0.311600
T0002,T0006	C036	52.660000	0.291600
T0025,T0034	C014	98.767000	0.080400
T0029,T0039	C020	47.679000	0.094000
T0025,T0036	C005	68.969000	0.581200
T0006,T0036	C019	74.197000	0.318600
T0002,T0038	C008	56.604000	0.146200
T0000,T0028	C015	73.616000	0.722800
T0013	C030	37.874000	0.528000
T0023,T0027	C019	52.769000	0.187800
T0017,T0035	C036	48.431000	0.349400
T0029	C002	45.298000	0.659500
T0023	C038	14.814000	0.605100
T0008,T0034	C008	64.619000	0.182900
T0015,T0019	C015	74.797000	0.120400
T0034,T0035	C038	47.630000	0.064200
T0002,T0035	C029	89.783000	0.075400
T0005,T0030	C015	46.517000	0.254000
T0020,T0034	C003	54.070000	0.241200
T0012	C019	33.467000	0.783800
T0016,T0030	C010	33.787000	0.086700
T0029,T0031	C037	58.799000	0.107000
T0028,T0037	C024	58.507000	0.126000
T0000,T0030	C005	29.598000	0.299200
T0012,T0014	C003	70.488000	0.293800
T0009,T0024	C009	53.444000	0.446500
T0007,T0020	C005	57.908000	0.095000
T0034,T0039	C034	82.497000	0.196900
T0005,T0012	C019	73.406000	0.576000
T0003,T0038	C000	73.839000	0.095000
T0024,T0033	C007	22.201000	0.438100
T0009,T0035	C013	64.255000	0.562400
T0029,T0039	C025	69.514000	0.430900
T0006,T0010	C005	26.457000	0.622900
T0034	C008	46.743000	0.559200
T0019,T0031	C030	49.886000	0.247000
T0002,T0007	C037	39.195000	0.501200
T0010,T0022	C025	63.683000	0.617800
T0004,T0006	C003	61.590000	0.170100
T0006,T0017	C038	60.882000	0.766700
T0004,T0019	C030	26.082000	0.228100
T0001,T0029	C036	55.629000	0.068100
T0016,T0021	C003	47.401000	0.082800
T0003,T0030	C015	52.691000	0.125200
T0009,T0015	C038	41.262000	0.103900
T0002,T0030	C012	77.106000	0.514300
T0013	C031	46.226000	0.672200
T0028,T0033	C003	80.656000	0.197700
T0001,T0030	C007	46.426000	0.140800
T0003,T0030	C032	68.922000	0.013900
T0022,T0038	C000	52.482000	0.574200
T0015,T0034	C017	82.835000	0.167200
T0004,T0013	C018	41.360000	0.010700
T0010,T0014	C023	59.296000	0.175000
T0029,T0031	C014	24.050000	0.249700
T0033,T0039	C003	81.476000	0.199900
T0024,T0034	C022	80.532000	0.389400
T0002,T0010	C013	54.913000	0.568900
T0014,T0038	C029	58.495000	0.535100
T0004,T0037	C033	50.372000	0.076100
T0010,T0029	C026	26.457000	0.255700
T0011,T0018	C018	36.892000	0.367600
T0009,T0033	C009	51.431000	0.114700
T0015,T0016	C022	93.010000	0.253600
T0017,T0023	C029	63.034000	0.446600
T0029,T0030	C013	76.771000	0.081400
T0005,T0027	C019	36.815000	0.352600
T0014,T0034	C021	35.491000	0.058900
T0003,T0005	C033	40.692000	0.065800
T0013	C024	14.210000	0.946200
T0000,T0026	C037	53.688000	0.172900
T0026,T0027	C031	78.931000	0.147600
T0020,T0033	C008	60.617000	0.115800
T0032	C022	46.324000	0.350500
T0008,T0030	C014	89.647000	0.153000
T0002,T0022	C033	26.471000	0.051500
T0023,T0026	C009	76.096000	0.125100
T0017,T0027	C033	65.574000	0.489400
T0015,T0022	C025	50.763000	0.313200
T0011,T0016	C033	39.256000	0.204400
T0011,T0012	C034	76.724000	0.042300
T0022,T0037	C031	74.825000	0.252700
T0017,T0031	C002	61.480000	0.380300
T0028,T0029	C004	79.444000	0.329500
T0022,T0035	C033	58.250000	0.059400
T0020,T0029	C002	80.124000	0.143100
T0023,T0035	C032	62.335000	0.190300
T0012,T0023	C030	42.472000	0.182200
T0006,T0008	C039	77.332000	0.280200
T0019,T0032	C029	52.347000	0.196000
T0000,T0030	C035	49.110000	0.591300
T0002,T0026	C032	55.932000	0.674500
T0012,T0020	C007	58.462000	0.525400
T0022,T0025	C032	64.381000	0.149200
T0027,T0037	C015	52.206000	0.202600
T0031,T0038	C036	69.175000	0.042700
T0007,T0038	C022	28.633000	0.252800
T0004,T0005	C010	40.827000	0.112700
T0031,T0037	C019	50.908000	0.117400
T0013,T0039	C028	31.459000	0.606600
T0026,T0035	C039	40.707000	0.146700
T0010,T0035	C011	64.735000	0.018700
T0023,T0039	C021	81.679000	0.050500
T0000,T0020	C022	36.749000	0.051900
T0017,T0032	C005	71.908000	0.193000
T0005,T0028	C005	34.278000	0.010000
T0019,T0039	C022	62.812000	0.039800
T0006,T0033	C033	54.290000	0.174000
T0021,T0038	C002	97.630000	0.207600
T0028,T0039	C000	63.973000	0.429900
T0017,T0018	C012	54.098000	0.024800
T0018,T0039	C032	42.200000	0.220400
T0010,T0023	C015	31.808000	0.104400
T0002,T0033	C019	32.398000	0.221100
T0004,T0015	C034	56.041000	0.195500
T0016,T0026	C006	70.026000	0.570600
T0004,T0035	C011	70.791000	0.010000
T0025,T0028	C030	64.345000	0.025600
T0018,T0019	C018	45.102000	0.473100
T0025,T0026	C028	44.034000	0.203400
T0017	C038	27.168000	0.822000
T0015,T0031	C015	47.030000	0.232700
T0006,T0017	C007	32.098000	0.207800
T0001,T0037	C016	85.884000	0.774500
T0004,T0032	C014	69.049000	0.188900
T0000,T0037	C023	27.397000	0.237100
T0026	C017	34.349000	0.411400
T0017,T0020	C019	53.142000	0.228100
T0007,T0032	C005	52.559000	0.428200
T0016,T0038	C011	45.883000	0.227700
T0019,T0022	C033	57.932000	0.131200
T0001,T0021	C020	48.435000	0.024600
T0027	C025	32.307000	0.630300
T0034	C036	39.186000	0.693400
T0009,T0020	C020	53.310000	0.185600
T0010,T0024	C024	39.381000	0.716200
T0019,T0028	C005	74.774000	0.250900
T0024	C003	40.795000	0.663100
T0005,T0033	C025	18.972000	0.600100
T0003,T0011	C023	90.282000	0.210700
T0006,T0009	C016	34.354000	0.132100
T0005,T0026	C007	56.377000	0.425100
T0006,T0035	C032	38.810000	0.481400
T0017,T0030	C020	65.085000	0.294900
T0004,T0012	C030	41.988000	0.298200
T0006,T0028	C012	73.862000	0.078900
T0004,T0007	C039	65.273000	0.139200
T0012,T0037	C022	58.391000	0.266100
T0028,T0034	C036	63.128000	0.271000
T0019,T0027	C000	50.808000	0.526300
T0020,T0033	C005	43.367000	0.046100
T0016,T0039	C027	53.385000	0.256100
T0019,T0025	C036	57.841000	0.071400
T0033,T0037	C036	82.185000	0.305200
T0005,T0015	C035	50.026000	0.118300
T0009,T0025	C010	64.143000	0.151600
T0027,T0032	C033	39.846000	0.481200
T0007,T0013	C001	44.351000	0.124300
T0003,T0011	C029	62.298000	0.057700
T0028,T0035	C022	38.629000	0.597500
T0004,T0039	C006	67.000000	0.104200
T0018,T0028	C018	54.770000	0.372800
T0018	C016	49.594000	0.621500
T0001,T0009	C005	66.831000	0.081500
T0026,T0029	C030	59.871000	0.107600
T0011,T0018	C008	31.067000	0.293800
T0010,T0014	C038	74.146000	0.299700
T0013,T0028	C019	55.043000	0.041700
T0019,T0030	C015	54.536000	0.058200
T0013,T0036	C001	58.816000	0.123300
T0003,T0025	C027	55.379000	0.599300
T0021,T0032	C022	88.295000	0.196800
T0007,T0011	C036	71.907000	0.318800
T0002,T0007	C019	68.315000	0.322900
T0010,T0030	C031	51.176000	0.294200
T0009,T0033	C011	70.316000	0.574400
T0000,T0006	C026	45.634000	0.163000
T0003,T0008	C035	43.361000	0.439400
T0013,T0022	C008	47.931000	0.185200
T0020,T0035	C011	51.148000	0.061900
T0010,T0017	C028	67.765000	0.085900
T0002,T0026	C006	62.999000	0.521100
T0005,T0035	C002	76.572000	0.220600
T0014,T0039	C001	80.503000	0.581000
T0011,T0038	C027	55.235000	0.281400
T0004	C029	39.171000	0.847600
T0006,T0007	C034	38.260000	0.604500
T0002,T0003	C022	30.688000	0.306600
T0003,T0008	C006	79.240000	0.397800
T0002,T0017	C034	61.762000	0.190700
T0002,T0031	C009	62.845000	0.349600
T0013,T0039	C036	76.308000	0.437500
T0007	C029	21.646000	0.712900
T0009,T0038	C018	36.706000	0.130300
T0024,T0029	C031	50.200000	0.212100
T0013	C001	20.002000	0.209300
T0006,T0010	C006	44.378000	0.255300
T0005,T0020	C009	44.993000	0.479700
T0008,T0016	C031	59.548000	0.503600
T0002,T0009	C036	60.299000	0.105400
T0006,T0007	C017	76.821000	0.086800
T0005,T0020	C029	60.023000	0.344600
T0018,T0036	C025	46.507000	0.051500
T0005,T0034	C017	35.384000	0.122100
T0003,T0028	C029	85.286000	0.074800
T0023,T0032	C007	26.128000	0.094500
T0011,T0035	C036	61.733000	0.150200
T0022,T0023	C033	54.668000	0.139600
T0001,T0008	C034	70.118000	0.423800
T0008,T0036	C035	59.034000	0.056500
T0007,T0026	C007	46.100000	0.514900
T0028,T0035	C009	67.389000	0.010000
T0000,T0008	C009	34.081000	0.503100
T0002,T0039	C018	60.092000	0.063600
T0010,T0017	C026	41.238000	0.304700
T0003,T0013	C012	67.836000	0.064200
T0015,T0016	C035	58.075000	0.200300
T0031,T0039	C009	29.933000	0.186700
T0036	C018	34.163000	0.511200
T0017,T0028	C001	52.748000	0.107600
T0007,T0021	C033	51.419000	0.278700
T0016,T0021	C028	85.607000	0.147600
T0013,T0024	C039	72.617000	0.698700
T0015,T0020	C000	85.549000	0.141200
T0005,T0017	C022	76.758000	0.430700
T0010,T0025	C014	58.281000	0.069400
T0026,T0028	C012	63.883000	0.075100
T0020,T0034	C009	55.018000	0.817900
T0000,T0039	C038	54.374000	0.122500
T0016,T0031	C026	64.514000	0.684600
T0001,T0018	C005	86.124000	0.685200
T0023,T0030	C007	47.947000	0.021500
T0003,T0008	C037	100.000000	0.385400
T0003,T0025	C013	35.240000	0.452500
T0001,T0038	C012	52.042000	0.604100
T0023,T0025	C033	96.460000	0.141300
T0026,T0028	C019	53.205000	0.046600
T0022,T0039	C021	82.314000	0.332800
T0009	C031	20.185000	0.315600
T0027,T0033	C025	47.200000	0.411300
T0017,T0028	C013	69.561000	0.103000
T0032,T0036	C029	56.430000	0.101400
T0005,T0034	C008	92.589000	0.164800
T0007,T0026	C005	47.290000	0.303800
T0010,T0038	C004	53.355000	0.103700
T0003,T0007	C025	68.265000	0.411400
T0016,T0029	C007	56.037000	0.105700
T0011,T0012	C037	39.287000	0.418300
T0012,T0027	C025	71.486000	0.533300
T0020,T0029	C015	47.728000	0.225400
T0029	C017	42.896000	0.239400
T0014,T0015	C001	54.650000	0.591500
T0003,T0026	C038	30.622000	0.488400
T0000,T0034	C007	65.667000	0.025000
T0024	C006	11.336000	0.829700
T0002,T0024	C008	74.737000	0.153700
T0001,T0012	C035	76.441000	0.309400
T0006,T0026	C026	63.097000	0.331100
T0022,T0023	C017	48.206000	0.025000
T0024,T0038	C017	53.614000	0.514600
T0002,T0017	C011	53.693000	0.168800
T0021,T0028	C005	60.824000	0.229900
T0003,T0035	C029	61.006000	0.059700
T0011,T0037	C009	26.821000	0.742600
T0018,T0031	C036	59.690000	0.179200
T0006,T0028	C011	55.222000	0.281400
T0002,T0007	C003	53.810000	0.296200
T0036,T0039	C034	73.972000	0.169800
T0009,T0038	C027	78.343000	0.331400
T0007,T0028	C011	45.454000	0.475400
T0002	C035	36.311000	0.505300
T0024,T0033	C006	26.600000	0.753700
T0023,T0035	C039	47.945000	0.071400
T0009,T0027	C012	71.913000	0.075000
T0008,T0026	C009	50.961000	0.055500
T0011,T0034	C014	75.242000	0.407100
T0033,T0036	C024	54.464000	0.082600
T0006,T0009	C000	72.393000	0.062100
T0025,T0035	C002	70.027000	0.144100
T0015	C002	11.622000	0.180300
T0017,T0035	C019	65.228000	0.139000
T0013,T0021	C032	85.810000	0.065400
T0002,T0023	C008	58.155000	0.273200
T0001,T0028	C004	59.219000	0.389500
T0030,T0036	C006	41.613000	0.421900
T0032,T0035	C031	100.000000	0.870300
T0001,T0009	C009	51.589000	0.581000
T0008,T0037	C024	78.430000	0.274100
T0012,T0023	C012	52.066000	0.641700
T0001,T0029	C019	75.356000	0.176000
T0031,T0034	C031	47.128000	0.244400
T0014,T0022	C005	63.090000	0.422900
T0025,T0029	C006	43.077000	0.423700
T0003	C023	47.203000	0.292400
T0016,T0019	C016	60.422000	0.065700
T0009,T0010	C001	50.265000	0.539900
T0015,T0019	C034	47.748000	0.167700
T0010,T0018	C021	84.290000	0.114800
T0024	C026	25.244000	0.185800
T0016,T0020	C004	60.575000	0.435100
T0015,T0038	C037	50.084000	0.258100
T0035	C020	41.015000	0.889900
T0019,T0026	C037	72.535000	0.192500
T0011,T0020	C027	51.378000	0.270000
T0009,T0013	C021	44.261000	0.151600
T0012,T0035	C023	65.617000	0.260800
T0007,T0022	C014	94.423000	0.504900
T0008,T0034	C020	56.647000	0.621100
T0017,T0028	C031	80.262000	0.070600
T0009,T0021	C002	100.000000	0.055200
T0000,T0033	C029	52.973000	0.336400
T0021	C001	20.167000	0.524200
T0018,T0035	C019	79.243000	0.153500
T0002,T0030	C031	56.594000	0.224500
T0006	C033	14.419000	0.215000
T0000,T0015	C027	69.963000	0.142100
T0023,T0031	C027	47.117000	0.205400
T0014,T0030	C017	71.203000	0.251500
T0021,T0029	C029	60.741000	0.676300
T0021,T0022	C010	68.535000	0.251500
T0025,T0036	C012	71.422000	0.684100
T0000,T0019	C008	46.795000	0.506500
T0033,T0038	C035	48.953000	0.144700
T0026,T0027	C034	65.901000	0.678800
T0022,T0032	C027	68.200000	0.171600
T0007,T0012	C011	48.603000	0.386300
T0025,T0033	C037	100.000000	0.425100
T0021,T0028	C036	57.554000	0.086000
T0020,T0026	C037	65.982000	0.085400
T0036,T0039	C007	49.068000	0.591500
T0006,T0014	C006	58.552000	0.306200
T0001,T0007	C010	35.343000	0.238700
T0019	C033	37.818000	0.472800
T0015,T0028	C001	35.230000	0.435200
T0004,T0020	C000	67.955000	0.060000
T0006,T0011	C034	64.580000	0.210800
T0000,T0009	C026	70.637000	0.176700
T0017,T0027	C008	26.434000	0.370900
T0013,T0016	C019	73.440000	0.527400
T0008,T0027	C022	40.879000	0.038500
T0013,T0017	C031	92.846000	0.414900
T0031,T0032	C032	45.542000	0.130800
T0016,T0024	C034	31.045000	0.384800
T0001,T0031	C032	79.443000	0.048600
T0007,T0039	C014	56.933000	0.780500
T0014	C030	16.165000	0.456400
T0010	C038	40.508000	0.295100
T0037,T0038	C007	27.015000	0.342600
T0024,T0037	C035	52.916000	0.367400
T0029,T0039	C004	97.463000	0.599300
T0020,T0022	C038	40.347000	0.355800
T0026,T0036	C024	75.924000	0.116400
T0015,T0031	C010	80.246000	0.219000
T0038,T0039	C008	48.414000	0.128700
T0014,T0019	C022	41.382000	0.056000
T0006,T0021	C036	69.099000	0.193100
T0021,T0031	C001	70.729000	0.308900
T0001,T0009	C006	51.886000	0.219800
T0021,T0032	C026	77.935000	0.213400
T0023,T0031	C005	44.414000	0.212900
T0015	C037	29.850000	0.295900
T0038	C024	19.508000	0.856000
T0014,T0030	C022	36.988000	0.146800
T0011,T0038	C030	49.622000	0.538100
T0007,T0015	C017	75.447000	0.130200
T0013,T0018	C021	65.453000	0.553400
T0029,T0034	C002	93.622000	0.594300
T0011,T0017	C008	41.013000	0.509500
T0028,T0037	C034	31.041000	0.202400
T0027,T0032	C014	46.606000	0.059100
T0023,T0025	C017	51.989000	0.161200
T0024,T0038	C031	44.270000	0.142300
T0031,T0039	C011	70.741000	0.381800
T0018,T0023	C012	61.686000	0.135600
T0007,T0033	C009	24.751000	0.196100
T0003,T0013	C035	28.783000	0.691400
T0005,T0037	C031	82.027000	0.849000
T0001,T0016	C009	21.458000	0.273900
T0012,T0024	C003	89.835000	0.396300
T0012,T0032	C006	46.298000	0.130800
T0005,T0006	C006	80.843000	0.070600
T0028,T0036	C025	61.735000	0.105300
T0009,T0028	C011	56.710000	0.484000
T0001,T0029	C017	68.265000	0.055500
T0017,T0023	C002	62.074000	0.268500
T0001,T0003	C023	70.834000	0.228300
T0024,T0039	C028	41.039000	0.320600
T0005	C028	49.869000	0.340400
T0005,T0021	C038	55.079000	0.521500
T0015,T0036	C026	88.922000	0.635100
T0000,T0020	C038	53.906000	0.237600
T0034	C022	35.856000	0.447200
T0012,T0034	C023	42.364000	0.339800
T0002,T0019	C039	88.426000	0.184700
T0006,T0016	C032	47.244000	0.272500
T0000,T0009	C033	48.035000	0.052000
T0000,T0037	C039	54.620000	0.262000
T0005	C009	23.551000	0.520200
T0012	C013	26.761000	0.424600
T0030,T0034	C022	48.814000	0.197700
T0017,T0037	C017	66.282000	0.292900
T0002,T0012	C037	26.845000	0.398800
T0021,T0024	C008	62.418000	0.117800
T0009	C015	28.373000	0.235500
T0033,T0034	C024	76.790000	0.353800
T0000,T0014	C012	65.950000	0.442200
T0016,T0023	C029	74.735000	0.446600
T0002,T0019	C007	53.461000	0.199600
T0013,T0035	C034	66.849000	0.143700
T0032	C032	28.860000	0.282400
T0008,T0030	C016	45.340000	0.331000
T0015,T0030	C038	35.302000	0.454200
T0007,T0024	C022	53.427000	0.870800
T0027,T0032	C008	63.027000	0.084100
T0007,T0028	C003	58.868000	0.338200
T0027	C035	47.103000	0.850900
T0038	C003	44.136000	0.692800
T0002,T0022	C020	51.503000	0.252300
T0005,T0018	C037	64.306000	0.284100
T0025	C017	28.368000	0.682000
T0010,T0019	C010	60.993000	0.254800
T0005,T0030	C036	50.079000	0.059200
T0037	C006	29.150000	0.419200
T0001,T0015	C028	58.882000	0.169300
T0026,T0030	C027	84.139000	0.142300
T0031,T0037	C026	81.895000	0.374900
T0026,T0029	C001	59.802000	0.494500
T0028,T0035	C031	100.000000	0.046100
T0005,T0008	C037	67.482000	0.470800
T0035	C029	39.423000	0.108600
T0003,T0008	C018	85.870000	0.136500
T0015,T0025	C022	64.707000	0.239500
T0013,T0025	C002	71.768000	0.094300
T0010,T0038	C005	43.771000	0.249700
T0009,T0033	C027	56.221000	0.151000
T0003,T0006	C029	59.848000	0.061500
T0008,T0035	C009	51.914000	0.128200
T0009,T0029	C001	63.233000	0.512600
T0013,T0032	C006	86.974000	0.233100
T0026,T0031	C000	35.913000	0.145400
T0020,T0035	C001	53.993000	0.075200
T0016,T0027	C005	50.743000	0.147900
T0021,T0029	C031	60.751000	0.014800
T0010,T0033	C036	65.388000	0.408700
T0003,T0011	C019	39.525000	0.239100
T0022,T0035	C027	39.835000	0.116400
T0002,T0012	C001	45.752000	0.196900
T0015,T0034	C002	53.689000	0.113000
T0003,T0024	C025	55.428000	0.192100
T0010,T0027	C006	76.680000	0.203300
T0017,T0025	C032	49.049000	0.068700
T0000,T0028	C032	54.123000	0.178600
T0001,T0018	C030	24.798000	0.280700
T0004,T0039	C038	71.979000	0.047200
T0006,T0038	C022	43.951000	0.285400
T0029,T0034	C030	43.343000	0.030200
T0009,T0028	C032	35.425000	0.186900
T0017,T0022	C025	78.525000	0.221200
T0020,T0027	C016	53.972000	0.638900
T0005,T0007	C039	69.664000	0.191200
T0001,T0035	C022	39.614000	0.191100
T0012,T0024	C024	34.428000	0.751100
T0004,T0035	C023	74.240000	0.134100
T0014,T0016	C025	55.985000	0.043300
